采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-17 11:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13,93,1,7,0,0,Selling
2026-07-17 11:10,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13,93,1,7,0,0,Selling
2026-07-17 11:15,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,827,84,82,8,80,8,Selling
2026-07-17 11:20,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,827,84,82,8,80,8,Selling
2026-07-17 11:25,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,827,84,82,8,80,8,Selling
2026-07-17 11:30,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,1356,83,129,8,140,9,Selling
2026-07-17 11:35,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,2018,83,195,8,214,9,Selling
2026-07-17 11:40,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,2018,83,195,8,214,9,Selling
2026-07-17 11:45,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,2660,83,268,8,269,9,Selling
2026-07-17 11:50,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,2660,83,268,8,269,9,Selling
2026-07-17 11:55,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,3151,83,312,8,331,9,Selling
2026-07-17 12:00,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,3151,83,312,8,331,9,Selling
2026-07-17 12:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,3773,83,385,8,389,9,Selling
2026-07-17 12:10,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,3773,83,385,8,389,9,Selling
2026-07-17 12:15,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,4388,83,465,9,459,8,Selling
2026-07-17 12:20,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,4388,83,465,9,459,8,Selling
2026-07-17 12:25,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,4734,82,506,9,504,9,Selling
2026-07-17 12:30,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,4734,82,506,9,504,9,Selling
2026-07-17 12:35,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,5414,82,597,9,586,9,Selling
2026-07-17 12:40,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,5414,82,597,9,586,9,Selling
2026-07-17 12:45,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6035,82,666,9,656,9,Selling
2026-07-17 12:50,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6035,82,666,9,656,9,Selling
2026-07-17 12:55,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6624,82,734,9,737,9,Selling
2026-07-17 13:00,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6624,82,734,9,737,9,Selling
2026-07-17 13:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6945,82,769,9,770,9,Selling
2026-07-17 13:10,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,6945,82,769,9,770,9,Selling
2026-07-17 13:15,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,7411,82,827,9,822,9,Selling
2026-07-17 13:20,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,7411,82,827,9,822,9,Selling
2026-07-17 13:25,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,7889,82,888,9,886,9,Selling
2026-07-17 13:30,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,7889,82,888,9,886,9,Selling
2026-07-17 13:35,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8268,82,931,9,940,9,Selling
2026-07-17 13:40,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8268,82,931,9,940,9,Selling
2026-07-17 13:45,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8623,81,971,9,987,10,Selling
2026-07-17 13:50,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8623,81,971,9,987,10,Selling
2026-07-17 13:55,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8998,81,1011,9,1042,10,Selling
2026-07-17 14:00,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,8998,81,1011,9,1042,10,Selling
2026-07-17 14:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,9302,81,1041,9,1071,10,Selling
2026-07-17 14:10,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,9302,81,1041,9,1071,10,Selling
2026-07-17 14:15,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,9771,82,1088,9,1127,9,Selling
2026-07-17 14:20,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,9771,82,1088,9,1127,9,Selling
2026-07-17 14:25,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10168,81,1142,9,1174,10,Selling
2026-07-17 14:30,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10168,81,1142,9,1174,10,Selling
2026-07-17 14:35,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10512,81,1189,9,1223,10,Selling
2026-07-17 14:40,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10512,81,1189,9,1223,10,Selling
2026-07-17 14:45,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10900,81,1240,9,1266,10,Selling
2026-07-17 14:50,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,10900,81,1240,9,1266,10,Selling
2026-07-17 14:55,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,11131,81,1269,9,1308,10,Selling
2026-07-17 15:00,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,11131,81,1269,9,1308,10,Selling
2026-07-17 15:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,11657,81,1351,9,1378,10,Selling
2026-07-17 15:10,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,11657,81,1351,9,1378,10,Selling
2026-07-17 15:15,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12058,81,1407,9,1431,10,Selling
2026-07-17 15:20,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12058,81,1407,9,1431,10,Selling
2026-07-17 15:25,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12392,81,1450,9,1475,10,Selling
2026-07-17 15:30,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12392,81,1450,9,1475,10,Selling
2026-07-17 15:35,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12784,81,1493,9,1537,10,Selling
2026-07-17 15:40,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,12784,81,1493,9,1537,10,Selling
2026-07-17 15:45,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13066,81,1531,9,1570,10,Selling
2026-07-17 15:50,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13066,81,1531,9,1570,10,Selling
2026-07-17 15:55,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13066,81,1531,9,1570,10,Selling
2026-07-17 16:00,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13399,81,1570,9,1615,10,Selling
2026-07-17 16:05,周日202,韩国职业联赛,2026-07-19,2026-07-19,安养FC,光州FC,2040561,13399,81,1570,9,1615,10,Selling
